Subject,Start Date,Start Time,End Date,End Time,Description
*ВІА Зал DL *ВІА(ПЗПІ-23-)-1; №1,06/10/2025,01:10 PM,06/10/2025,02:45 PM,*ВІА Зал DL *ВІА(ПЗПІ-23-)-1
ОПJа Лб DL ПЗПІ-23-1; №1,03/17/2025,01:10 PM,03/17/2025,02:45 PM,ОПJа Лб DL ПЗПІ-23-1
ОПJа Лб DL ПЗПІ-23-1; №1,03/17/2025,11:15 AM,03/17/2025,12:50 PM,ОПJа Лб DL ПЗПІ-23-1
ОПJа Лб DL ПЗПІ-23-1; №2,04/07/2025,01:10 PM,04/07/2025,02:45 PM,ОПJа Лб DL ПЗПІ-23-1
ОПJа Лб DL ПЗПІ-23-1; №2,04/07/2025,11:15 AM,04/07/2025,12:50 PM,ОПJа Лб DL ПЗПІ-23-1
ОПJа Лб DL ПЗПІ-23-1; №3,04/28/2025,01:10 PM,04/28/2025,02:45 PM,ОПJа Лб DL ПЗПІ-23-1
ОПJа Лб DL ПЗПІ-23-1; №3,04/28/2025,11:15 AM,04/28/2025,12:50 PM,ОПJа Лб DL ПЗПІ-23-1
ОПJа Лб DL ПЗПІ-23-1; №4,05/19/2025,01:10 PM,05/19/2025,02:45 PM,ОПJа Лб DL ПЗПІ-23-1
ОПJа Лб DL ПЗПІ-23-1; №4,05/19/2025,11:15 AM,05/19/2025,12:50 PM,ОПJа Лб DL ПЗПІ-23-1
ОПJа Лб DL ПЗПІ-23-1; №5,06/02/2025,01:10 PM,06/02/2025,02:45 PM,ОПJа Лб DL ПЗПІ-23-1
ОПJа Лб DL ПЗПІ-23-1; №5,06/02/2025,11:15 AM,06/02/2025,12:50 PM,ОПJа Лб DL ПЗПІ-23-1
ОПJа Лк DL ПЗПІ-23-1,2,3,4,5; №1,02/12/2025,04:40 PM,02/12/2025,06:15 PM,ОПJа Лк DL ПЗПІ-23-1,2,3,4,5
ОПJа Лк DL ПЗПІ-23-1,2,3,4,5; №2,02/19/2025,04:40 PM,02/19/2025,06:15 PM,ОПJа Лк DL ПЗПІ-23-1,2,3,4,5
ОПJа Лк DL ПЗПІ-23-1,2,3,4,5; №3,02/20/2025,04:40 PM,02/20/2025,06:15 PM,ОПJа Лк DL ПЗПІ-23-1,2,3,4,5
ОПJа Лк DL ПЗПІ-23-1,2,3,4,5; №4,02/27/2025,04:40 PM,02/27/2025,06:15 PM,ОПJа Лк DL ПЗПІ-23-1,2,3,4,5
ОПJа Лк DL ПЗПІ-23-1,2,3,4,5; №5,03/13/2025,04:40 PM,03/13/2025,06:15 PM,ОПJа Лк DL ПЗПІ-23-1,2,3,4,5
ОПJа Лк DL ПЗПІ-23-1,2,3,4,5; №6,03/20/2025,04:40 PM,03/20/2025,06:15 PM,ОПJа Лк DL ПЗПІ-23-1,2,3,4,5
ОПJа Лк DL ПЗПІ-23-1,2,3,4,5; №7,04/02/2025,01:10 PM,04/02/2025,02:45 PM,ОПJа Лк DL ПЗПІ-23-1,2,3,4,5
ОПJа Лк DL ПЗПІ-23-1,2,3,4,5; №8,04/10/2025,04:40 PM,04/10/2025,06:15 PM,ОПJа Лк DL ПЗПІ-23-1,2,3,4,5
ОПJа Лк DL ПЗПІ-23-1,2,3,4,5; №9,04/24/2025,04:40 PM,04/24/2025,06:15 PM,ОПJа Лк DL ПЗПІ-23-1,2,3,4,5
ОПJа Лк DL ПЗПІ-23-1,2,3,4,5; №10,05/01/2025,04:40 PM,05/01/2025,06:15 PM,ОПJа Лк DL ПЗПІ-23-1,2,3,4,5
ОПJа Лк DL ПЗПІ-23-1,2,3,4,5; №11,05/08/2025,04:40 PM,05/08/2025,06:15 PM,ОПJа Лк DL ПЗПІ-23-1,2,3,4,5
ОПJа Лк DL ПЗПІ-23-1,2,3,4,5; №12,05/22/2025,02:55 PM,05/22/2025,04:30 PM,ОПJа Лк DL ПЗПІ-23-1,2,3,4,5
ОПJа Пз DL ПЗПІ-23-1; №1,03/10/2025,01:10 PM,03/10/2025,02:45 PM,ОПJа Пз DL ПЗПІ-23-1
ОПJа Пз DL ПЗПІ-23-1; №2,03/10/2025,11:15 AM,03/10/2025,12:50 PM,ОПJа Пз DL ПЗПІ-23-1
ОПJа Пз DL ПЗПІ-23-1; №3,04/21/2025,01:10 PM,04/21/2025,02:45 PM,ОПJа Пз DL ПЗПІ-23-1
ОПJа Пз DL ПЗПІ-23-1; №4,04/21/2025,11:15 AM,04/21/2025,12:50 PM,ОПJа Пз DL ПЗПІ-23-1
ОС Екз DL ПЗПІ-23-1; №1,06/12/2025,01:10 PM,06/12/2025,02:45 PM,ОС Екз DL ПЗПІ-23-1
ОС Екз DL ПЗПІ-23-1; №2,06/12/2025,02:55 PM,06/12/2025,04:30 PM,ОС Екз DL ПЗПІ-23-1
ОС Екз DL ПЗПІ-23-1; №3,06/12/2025,04:40 PM,06/12/2025,06:15 PM,ОС Екз DL ПЗПІ-23-1
ОС Конс DL ПЗПІ-23-1; №1,06/10/2025,02:55 PM,06/10/2025,04:30 PM,ОС Конс DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №1,03/12/2025,07:45 AM,03/12/2025,09:20 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №1,03/12/2025,09:30 AM,03/12/2025,11:05 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №2,03/26/2025,07:45 AM,03/26/2025,09:20 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №2,03/26/2025,09:30 AM,03/26/2025,11:05 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №3,04/09/2025,07:45 AM,04/09/2025,09:20 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №3,04/09/2025,09:30 AM,04/09/2025,11:05 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №4,04/23/2025,07:45 AM,04/23/2025,09:20 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №4,04/23/2025,09:30 AM,04/23/2025,11:05 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №5,05/07/2025,07:45 AM,05/07/2025,09:20 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №5,05/07/2025,09:30 AM,05/07/2025,11:05 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №6,05/21/2025,07:45 AM,05/21/2025,09:20 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №6,05/21/2025,09:30 AM,05/21/2025,11:05 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №7,05/28/2025,07:45 AM,05/28/2025,09:20 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №7,05/28/2025,09:30 AM,05/28/2025,11:05 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №8,06/04/2025,07:45 AM,06/04/2025,09:20 AM,ОС Лб DL ПЗПІ-23-1
ОС Лб DL ПЗПІ-23-1; №8,06/04/2025,09:30 AM,06/04/2025,11:05 AM,ОС Лб DL ПЗПІ-23-1
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №1,02/12/2025,02:55 PM,02/12/2025,04:30 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №2,02/13/2025,02:55 PM,02/13/2025,04:30 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №3,02/13/2025,04:40 PM,02/13/2025,06:15 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №4,02/19/2025,02:55 PM,02/19/2025,04:30 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №5,02/20/2025,02:55 PM,02/20/2025,04:30 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №6,02/27/2025,02:55 PM,02/27/2025,04:30 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №7,03/06/2025,02:55 PM,03/06/2025,04:30 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №8,03/06/2025,04:40 PM,03/06/2025,06:15 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №9,03/13/2025,02:55 PM,03/13/2025,04:30 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №10,03/20/2025,02:55 PM,03/20/2025,04:30 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №11,03/27/2025,02:55 PM,03/27/2025,04:30 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №12,03/27/2025,04:40 PM,03/27/2025,06:15 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №13,04/10/2025,02:55 PM,04/10/2025,04:30 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №14,04/17/2025,02:55 PM,04/17/2025,04:30 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №15,04/17/2025,04:40 PM,04/17/2025,06:15 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №16,04/24/2025,02:55 PM,04/24/2025,04:30 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №17,05/01/2025,02:55 PM,05/01/2025,04:30 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №18,05/08/2025,02:55 PM,05/08/2025,04:30 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Лк DL ПЗПІ-23-1,2,3,4,5; №19,05/22/2025,04:40 PM,05/22/2025,06:15 PM,ОС Лк DL ПЗПІ-23-1,2,3,4,5
ОС Пз DL ПЗПІ-23-1; №1,02/25/2025,11:15 AM,02/25/2025,12:50 PM,ОС Пз DL ПЗПІ-23-1
ОС Пз DL ПЗПІ-23-1; №2,03/11/2025,11:15 AM,03/11/2025,12:50 PM,ОС Пз DL ПЗПІ-23-1
ОС Пз DL ПЗПІ-23-1; №3,03/25/2025,11:15 AM,03/25/2025,12:50 PM,ОС Пз DL ПЗПІ-23-1
ОС Пз DL ПЗПІ-23-1; №4,04/08/2025,11:15 AM,04/08/2025,12:50 PM,ОС Пз DL ПЗПІ-23-1
ОС Пз DL ПЗПІ-23-1; №5,04/22/2025,11:15 AM,04/22/2025,12:50 PM,ОС Пз DL ПЗПІ-23-1
ОС Пз DL ПЗПІ-23-1; №6,05/06/2025,11:15 AM,05/06/2025,12:50 PM,ОС Пз DL ПЗПІ-23-1
ПрПА Екз DL ПЗПІ-23-1; №1,06/17/2025,01:10 PM,06/17/2025,02:45 PM,ПрПА Екз DL ПЗПІ-23-1
ПрПА Екз DL ПЗПІ-23-1; №2,06/17/2025,02:55 PM,06/17/2025,04:30 PM,ПрПА Екз DL ПЗПІ-23-1
ПрПА Екз DL ПЗПІ-23-1; №3,06/17/2025,04:40 PM,06/17/2025,06:15 PM,ПрПА Екз DL ПЗПІ-23-1
ПрПА Конс DL ПЗПІ-23-1; №1,06/16/2025,11:15 AM,06/16/2025,12:50 PM,ПрПА Конс DL ПЗПІ-23-1
ПрПА Лб DL ПЗПІ-23-1; №1,03/17/2025,07:45 AM,03/17/2025,09:20 AM,ПрПА Лб DL ПЗПІ-23-1
ПрПА Лб DL ПЗПІ-23-1; №1,03/17/2025,09:30 AM,03/17/2025,11:05 AM,ПрПА Лб DL ПЗПІ-23-1
ПрПА Лб DL ПЗПІ-23-1; №2,04/07/2025,07:45 AM,04/07/2025,09:20 AM,ПрПА Лб DL ПЗПІ-23-1
ПрПА Лб DL ПЗПІ-23-1; №2,04/07/2025,09:30 AM,04/07/2025,11:05 AM,ПрПА Лб DL ПЗПІ-23-1
ПрПА Лб DL ПЗПІ-23-1; №3,04/28/2025,07:45 AM,04/28/2025,09:20 AM,ПрПА Лб DL ПЗПІ-23-1
ПрПА Лб DL ПЗПІ-23-1; №3,04/28/2025,09:30 AM,04/28/2025,11:05 AM,ПрПА Лб DL ПЗПІ-23-1
ПрПА Лб DL ПЗПІ-23-1; №4,05/19/2025,07:45 AM,05/19/2025,09:20 AM,ПрПА Лб DL ПЗПІ-23-1
ПрПА Лб DL ПЗПІ-23-1; №4,05/19/2025,09:30 AM,05/19/2025,11:05 AM,ПрПА Лб DL ПЗПІ-23-1
ПрПА Лк DL ПЗПІ-23-1,2,3,4,5; №1,02/12/2025,11:15 AM,02/12/2025,12:50 PM,ПрПА Лк DL ПЗПІ-23-1,2,3,4,5
ПрПА Лк DL ПЗПІ-23-1,2,3,4,5; №2,02/19/2025,11:15 AM,02/19/2025,12:50 PM,ПрПА Лк DL ПЗПІ-23-1,2,3,4,5
ПрПА Лк DL ПЗПІ-23-1,2,3,4,5; №3,02/26/2025,11:15 AM,02/26/2025,12:50 PM,ПрПА Лк DL ПЗПІ-23-1,2,3,4,5
ПрПА Лк DL ПЗПІ-23-1,2,3,4,5; №4,03/05/2025,11:15 AM,03/05/2025,12:50 PM,ПрПА Лк DL ПЗПІ-23-1,2,3,4,5
ПрПА Лк DL ПЗПІ-23-1,2,3,4,5; №5,03/12/2025,11:15 AM,03/12/2025,12:50 PM,ПрПА Лк DL ПЗПІ-23-1,2,3,4,5
ПрПА Лк DL ПЗПІ-23-1,2,3,4,5; №6,03/19/2025,11:15 AM,03/19/2025,12:50 PM,ПрПА Лк DL ПЗПІ-23-1,2,3,4,5
ПрПА Лк DL ПЗПІ-23-1,2,3,4,5; №7,03/26/2025,11:15 AM,03/26/2025,12:50 PM,ПрПА Лк DL ПЗПІ-23-1,2,3,4,5
ПрПА Лк DL ПЗПІ-23-1,2,3,4,5; №8,04/02/2025,11:15 AM,04/02/2025,12:50 PM,ПрПА Лк DL ПЗПІ-23-1,2,3,4,5
ПрПА Пз DL ПЗПІ-23-1; №1,03/10/2025,07:45 AM,03/10/2025,09:20 AM,ПрПА Пз DL ПЗПІ-23-1
ПрПА Пз DL ПЗПІ-23-1; №2,03/10/2025,09:30 AM,03/10/2025,11:05 AM,ПрПА Пз DL ПЗПІ-23-1
СмП Зал DL ПЗПІ-23-1; №1,06/19/2025,09:30 AM,06/19/2025,11:05 AM,СмП Зал DL ПЗПІ-23-1
СмП Лб DL ПЗПІ-23-1; №1,03/29/2025,01:10 PM,03/29/2025,02:45 PM,СмП Лб DL ПЗПІ-23-1
СмП Лб DL ПЗПІ-23-1; №1,03/29/2025,11:15 AM,03/29/2025,12:50 PM,СмП Лб DL ПЗПІ-23-1
СмП Лб DL ПЗПІ-23-1; №2,04/19/2025,01:10 PM,04/19/2025,02:45 PM,СмП Лб DL ПЗПІ-23-1
СмП Лб DL ПЗПІ-23-1; №2,04/19/2025,11:15 AM,04/19/2025,12:50 PM,СмП Лб DL ПЗПІ-23-1
СмП Лб DL ПЗПІ-23-1; №3,05/10/2025,01:10 PM,05/10/2025,02:45 PM,СмП Лб DL ПЗПІ-23-1
СмП Лб DL ПЗПІ-23-1; №3,05/10/2025,11:15 AM,05/10/2025,12:50 PM,СмП Лб DL ПЗПІ-23-1
СмП Лб DL ПЗПІ-23-1; №4,05/31/2025,01:10 PM,05/31/2025,02:45 PM,СмП Лб DL ПЗПІ-23-1
СмП Лб DL ПЗПІ-23-1; №4,05/31/2025,11:15 AM,05/31/2025,12:50 PM,СмП Лб DL ПЗПІ-23-1
СмП Лк DL ПЗПІ-23-1,2,3,4,5; №1,02/12/2025,01:10 PM,02/12/2025,02:45 PM,СмП Лк DL ПЗПІ-23-1,2,3,4,5
СмП Лк DL ПЗПІ-23-1,2,3,4,5; №2,02/19/2025,01:10 PM,02/19/2025,02:45 PM,СмП Лк DL ПЗПІ-23-1,2,3,4,5
СмП Лк DL ПЗПІ-23-1,2,3,4,5; №3,02/26/2025,01:10 PM,02/26/2025,02:45 PM,СмП Лк DL ПЗПІ-23-1,2,3,4,5
СмП Лк DL ПЗПІ-23-1,2,3,4,5; №4,03/05/2025,01:10 PM,03/05/2025,02:45 PM,СмП Лк DL ПЗПІ-23-1,2,3,4,5
СмП Лк DL ПЗПІ-23-1,2,3,4,5; №5,03/12/2025,01:10 PM,03/12/2025,02:45 PM,СмП Лк DL ПЗПІ-23-1,2,3,4,5
СмП Лк DL ПЗПІ-23-1,2,3,4,5; №6,03/19/2025,01:10 PM,03/19/2025,02:45 PM,СмП Лк DL ПЗПІ-23-1,2,3,4,5
СмП Лк DL ПЗПІ-23-1,2,3,4,5; №7,03/26/2025,01:10 PM,03/26/2025,02:45 PM,СмП Лк DL ПЗПІ-23-1,2,3,4,5
СмП Лк DL ПЗПІ-23-1,2,3,4,5; №8,04/09/2025,01:10 PM,04/09/2025,02:45 PM,СмП Лк DL ПЗПІ-23-1,2,3,4,5
СмП Лк DL ПЗПІ-23-1,2,3,4,5; №9,04/09/2025,11:15 AM,04/09/2025,12:50 PM,СмП Лк DL ПЗПІ-23-1,2,3,4,5
СмП Пз DL ПЗПІ-23-1; №1,03/19/2025,09:30 AM,03/19/2025,11:05 AM,СмП Пз DL ПЗПІ-23-1
ФВ Зал DL ПЗПІ-23-1; №1,06/16/2025,01:10 PM,06/16/2025,02:45 PM,ФВ Зал DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №1,02/13/2025,01:10 PM,02/13/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №2,02/20/2025,01:10 PM,02/20/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №3,02/27/2025,01:10 PM,02/27/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №4,03/06/2025,01:10 PM,03/06/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №5,03/13/2025,01:10 PM,03/13/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №6,03/20/2025,01:10 PM,03/20/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №7,03/27/2025,01:10 PM,03/27/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №8,04/10/2025,01:10 PM,04/10/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №9,04/17/2025,01:10 PM,04/17/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №10,04/24/2025,01:10 PM,04/24/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №11,05/01/2025,01:10 PM,05/01/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №12,05/08/2025,01:10 PM,05/08/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №13,05/15/2025,01:10 PM,05/15/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №14,05/22/2025,01:10 PM,05/22/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №15,05/29/2025,01:10 PM,05/29/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №16,06/05/2025,01:10 PM,06/05/2025,02:45 PM,ФВ Пз DL ПЗПІ-23-1
ФВ Пз DL ПЗПІ-23-1; №17,06/05/2025,11:15 AM,06/05/2025,12:50 PM,ФВ Пз DL ПЗПІ-23-1
Філ Екз DL ПЗПІ-23-1; №1,06/26/2025,07:45 AM,06/26/2025,09:20 AM,Філ Екз DL ПЗПІ-23-1
Філ Екз DL ПЗПІ-23-1; №2,06/26/2025,09:30 AM,06/26/2025,11:05 AM,Філ Екз DL ПЗПІ-23-1
Філ Екз DL ПЗПІ-23-1; №3,06/26/2025,11:15 AM,06/26/2025,12:50 PM,Філ Екз DL ПЗПІ-23-1
Філ Конс DL ПЗПІ-23-1; №1,06/23/2025,01:10 PM,06/23/2025,02:45 PM,Філ Конс DL ПЗПІ-23-1
Філ Лк DL ПЗПІ-23-1,2,3,4,5; №1,02/13/2025,11:15 AM,02/13/2025,12:50 PM,Філ Лк DL ПЗПІ-23-1,2,3,4,5
Філ Лк DL ПЗПІ-23-1,2,3,4,5; №2,02/20/2025,11:15 AM,02/20/2025,12:50 PM,Філ Лк DL ПЗПІ-23-1,2,3,4,5
Філ Лк DL ПЗПІ-23-1,2,3,4,5; №3,02/27/2025,11:15 AM,02/27/2025,12:50 PM,Філ Лк DL ПЗПІ-23-1,2,3,4,5
Філ Лк DL ПЗПІ-23-1,2,3,4,5; №4,03/06/2025,11:15 AM,03/06/2025,12:50 PM,Філ Лк DL ПЗПІ-23-1,2,3,4,5
Філ Лк DL ПЗПІ-23-1,2,3,4,5; №5,03/13/2025,11:15 AM,03/13/2025,12:50 PM,Філ Лк DL ПЗПІ-23-1,2,3,4,5
Філ Лк DL ПЗПІ-23-1,2,3,4,5; №6,03/20/2025,11:15 AM,03/20/2025,12:50 PM,Філ Лк DL ПЗПІ-23-1,2,3,4,5
Філ Лк DL ПЗПІ-23-1,2,3,4,5; №7,03/27/2025,11:15 AM,03/27/2025,12:50 PM,Філ Лк DL ПЗПІ-23-1,2,3,4,5
Філ Лк DL ПЗПІ-23-1,2,3,4,5; №8,04/10/2025,11:15 AM,04/10/2025,12:50 PM,Філ Лк DL ПЗПІ-23-1,2,3,4,5
Філ Лк DL ПЗПІ-23-1,2,3,4,5; №9,04/17/2025,11:15 AM,04/17/2025,12:50 PM,Філ Лк DL ПЗПІ-23-1,2,3,4,5
Філ Лк DL ПЗПІ-23-1,2,3,4,5; №10,04/24/2025,11:15 AM,04/24/2025,12:50 PM,Філ Лк DL ПЗПІ-23-1,2,3,4,5
Філ Лк DL ПЗПІ-23-1,2,3,4,5; №11,05/01/2025,11:15 AM,05/01/2025,12:50 PM,Філ Лк DL ПЗПІ-23-1,2,3,4,5
Філ Лк DL ПЗПІ-23-1,2,3,4,5; №12,05/08/2025,11:15 AM,05/08/2025,12:50 PM,Філ Лк DL ПЗПІ-23-1,2,3,4,5
Філ Пз DL ПЗПІ-23-1; №1,02/25/2025,09:30 AM,02/25/2025,11:05 AM,Філ Пз DL ПЗПІ-23-1
Філ Пз DL ПЗПІ-23-1; №2,03/11/2025,09:30 AM,03/11/2025,11:05 AM,Філ Пз DL ПЗПІ-23-1
Філ Пз DL ПЗПІ-23-1; №3,03/25/2025,09:30 AM,03/25/2025,11:05 AM,Філ Пз DL ПЗПІ-23-1
Філ Пз DL ПЗПІ-23-1; №4,04/08/2025,09:30 AM,04/08/2025,11:05 AM,Філ Пз DL ПЗПІ-23-1
Філ Пз DL ПЗПІ-23-1; №5,04/22/2025,09:30 AM,04/22/2025,11:05 AM,Філ Пз DL ПЗПІ-23-1
Філ Пз DL ПЗПІ-23-1; №6,05/06/2025,09:30 AM,05/06/2025,11:05 AM,Філ Пз DL ПЗПІ-23-1
Філ Пз DL ПЗПІ-23-1; №7,05/20/2025,09:30 AM,05/20/2025,11:05 AM,Філ Пз DL ПЗПІ-23-1
Філ Пз DL ПЗПІ-23-1; №8,06/03/2025,09:30 AM,06/03/2025,11:05 AM,Філ Пз DL ПЗПІ-23-1
